# time;VOLT 2 [BUS 2 18.000]; VOLT 3 [BUS 3 13.800]; VOLT 2 [BUS 2 18.000]; VOLT 3 [BUS 3 13.800]; VOLT 7 [BUS 7 230.00]; VOLT 8 [BUS 8 230.00]; VOLT 9 [BUS 9 230.00]; VOLT 10 [10 34.500]; VOLT 11 [11 138.00]; VOLT 12 [12 34.500]
  117.776634;     0.983824;     1.087634;     0.983824;     1.087634;     1.021064;     1.042112;     1.073677;     1.072529;     1.042112;     1.072529
  117.784966;     0.983820;     1.087631;     0.983820;     1.087631;     1.021060;     1.042108;     1.073674;     1.072525;     1.042108;     1.072525
  117.793297;     0.983814;     1.087627;     0.983814;     1.087627;     1.021054;     1.042103;     1.073669;     1.072521;     1.042103;     1.072521
  117.801628;     0.983809;     1.087623;     0.983809;     1.087623;     1.021049;     1.042099;     1.073665;     1.072517;     1.042099;     1.072517
  117.809959;     0.983805;     1.087620;     0.983805;     1.087620;     1.021045;     1.042094;     1.073661;     1.072513;     1.042094;     1.072513
  117.818291;     0.983800;     1.087616;     0.983800;     1.087616;     1.021041;     1.042090;     1.073657;     1.072509;     1.042090;     1.072509
  117.826622;     0.983795;     1.087612;     0.983795;     1.087612;     1.021036;     1.042086;     1.073653;     1.072505;     1.042086;     1.072505
  117.834953;     0.983790;     1.087609;     0.983790;     1.087609;     1.021032;     1.042081;     1.073649;     1.072501;     1.042081;     1.072501
  117.843285;     0.983786;     1.087605;     0.983786;     1.087605;     1.021027;     1.042077;     1.073645;     1.072497;     1.042077;     1.072497
  117.851616;     0.983781;     1.087601;     0.983781;     1.087601;     1.021023;     1.042073;     1.073641;     1.072492;     1.042073;     1.072492
  117.859947;     0.983777;     1.087597;     0.983777;     1.087597;     1.021020;     1.042069;     1.073637;     1.072489;     1.042069;     1.072489
  117.868279;     0.983771;     1.087592;     0.983771;     1.087592;     1.021013;     1.042063;     1.073632;     1.072484;     1.042063;     1.072484
  117.876610;     0.983767;     1.087588;     0.983767;     1.087588;     1.021009;     1.042059;     1.073628;     1.072479;     1.042059;     1.072479
  117.884941;     0.983762;     1.087584;     0.983762;     1.087584;     1.021005;     1.042055;     1.073623;     1.072475;     1.042055;     1.072475
  117.893272;     0.983757;     1.087580;     0.983757;     1.087580;     1.021000;     1.042050;     1.073619;     1.072471;     1.042050;     1.072471
  117.901604;     0.983753;     1.087576;     0.983753;     1.087576;     1.020995;     1.042045;     1.073615;     1.072466;     1.042045;     1.072466
  117.909935;     0.983749;     1.087572;     0.983749;     1.087572;     1.020993;     1.042042;     1.073611;     1.072462;     1.042042;     1.072462
  117.918266;     0.983743;     1.087567;     0.983743;     1.087567;     1.020986;     1.042036;     1.073605;     1.072457;     1.042036;     1.072457
  117.926598;     0.983739;     1.087564;     0.983739;     1.087564;     1.020983;     1.042033;     1.073602;     1.072453;     1.042033;     1.072453
  117.934929;     0.983734;     1.087559;     0.983734;     1.087559;     1.020978;     1.042028;     1.073597;     1.072448;     1.042028;     1.072448
  117.943260;     0.983730;     1.087554;     0.983730;     1.087554;     1.020974;     1.042023;     1.073592;     1.072444;     1.042023;     1.072444
  117.951591;     0.983726;     1.087551;     0.983726;     1.087551;     1.020970;     1.042019;     1.073588;     1.072440;     1.042019;     1.072440
  117.959923;     0.983721;     1.087546;     0.983721;     1.087546;     1.020966;     1.042014;     1.073583;     1.072435;     1.042014;     1.072435
  117.968254;     0.983716;     1.087541;     0.983716;     1.087541;     1.020961;     1.042010;     1.073578;     1.072430;     1.042010;     1.072430
  117.976585;     0.983711;     1.087536;     0.983711;     1.087536;     1.020956;     1.042005;     1.073573;     1.072425;     1.042005;     1.072425
  117.984917;     0.983706;     1.087532;     0.983706;     1.087532;     1.020951;     1.042000;     1.073569;     1.072420;     1.042000;     1.072420
  117.993248;     0.983702;     1.087527;     0.983702;     1.087527;     1.020946;     1.041995;     1.073564;     1.072416;     1.041995;     1.072416
  118.001579;     0.983697;     1.087522;     0.983697;     1.087522;     1.020941;     1.041990;     1.073559;     1.072411;     1.041990;     1.072411
  118.009911;     0.983692;     1.087518;     0.983692;     1.087518;     1.020936;     1.041985;     1.073554;     1.072406;     1.041985;     1.072406
  118.018242;     0.983687;     1.087513;     0.983687;     1.087513;     1.020931;     1.041981;     1.073550;     1.072402;     1.041981;     1.072402
  118.026573;     0.983682;     1.087509;     0.983682;     1.087509;     1.020927;     1.041976;     1.073545;     1.072397;     1.041976;     1.072397
  118.034904;     0.983676;     1.087503;     0.983676;     1.087503;     1.020920;     1.041970;     1.073540;     1.072392;     1.041970;     1.072392
  118.043236;     0.983671;     1.087499;     0.983671;     1.087499;     1.020915;     1.041965;     1.073535;     1.072387;     1.041965;     1.072387
  118.051567;     0.983667;     1.087495;     0.983667;     1.087495;     1.020911;     1.041960;     1.073531;     1.072382;     1.041960;     1.072382
  118.059898;     0.983662;     1.087490;     0.983662;     1.087490;     1.020906;     1.041955;     1.073526;     1.072378;     1.041955;     1.072378
  118.068230;     0.983657;     1.087486;     0.983657;     1.087486;     1.020901;     1.041950;     1.073521;     1.072373;     1.041950;     1.072373
  118.076561;     0.983651;     1.087481;     0.983651;     1.087481;     1.020894;     1.041945;     1.073516;     1.072368;     1.041945;     1.072368
  118.084892;     0.983647;     1.087477;     0.983647;     1.087477;     1.020891;     1.041941;     1.073512;     1.072364;     1.041941;     1.072364
  118.093224;     0.983641;     1.087473;     0.983641;     1.087473;     1.020886;     1.041936;     1.073508;     1.072359;     1.041936;     1.072359
  118.101555;     0.983636;     1.087468;     0.983636;     1.087468;     1.020881;     1.041931;     1.073503;     1.072355;     1.041931;     1.072355
  118.109886;     0.983631;     1.087464;     0.983631;     1.087464;     1.020876;     1.041926;     1.073498;     1.072350;     1.041926;     1.072350
  118.118217;     0.983625;     1.087459;     0.983625;     1.087459;     1.020869;     1.041920;     1.073493;     1.072345;     1.041920;     1.072345
  118.126549;     0.983620;     1.087455;     0.983620;     1.087455;     1.020864;     1.041915;     1.073489;     1.072340;     1.041915;     1.072340
  118.134880;     0.983615;     1.087450;     0.983615;     1.087450;     1.020859;     1.041910;     1.073484;     1.072336;     1.041910;     1.072336
  118.143211;     0.983609;     1.087445;     0.983609;     1.087445;     1.020853;     1.041904;     1.073479;     1.072330;     1.041904;     1.072330
  118.151543;     0.983604;     1.087441;     0.983604;     1.087441;     1.020848;     1.041900;     1.073474;     1.072326;     1.041900;     1.072326
  118.159874;     0.983599;     1.087437;     0.983599;     1.087437;     1.020843;     1.041895;     1.073470;     1.072322;     1.041895;     1.072322
  118.168205;     0.983593;     1.087433;     0.983593;     1.087433;     1.020838;     1.041890;     1.073465;     1.072317;     1.041890;     1.072317
  118.176537;     0.983588;     1.087428;     0.983588;     1.087428;     1.020833;     1.041885;     1.073461;     1.072312;     1.041885;     1.072312
  118.184868;     0.983582;     1.087423;     0.983582;     1.087423;     1.020826;     1.041879;     1.073455;     1.072307;     1.041879;     1.072307
  118.193199;     0.983577;     1.087420;     0.983577;     1.087420;     1.020823;     1.041875;     1.073451;     1.072303;     1.041875;     1.072303
  118.201530;     0.983571;     1.087414;     0.983571;     1.087414;     1.020816;     1.041869;     1.073446;     1.072298;     1.041869;     1.072298
  118.209862;     0.983566;     1.087410;     0.983566;     1.087410;     1.020811;     1.041864;     1.073441;     1.072293;     1.041864;     1.072293
  118.218193;     0.983561;     1.087406;     0.983561;     1.087406;     1.020806;     1.041859;     1.073437;     1.072288;     1.041859;     1.072288
  118.226524;     0.983554;     1.087400;     0.983554;     1.087400;     1.020799;     1.041853;     1.073431;     1.072283;     1.041853;     1.072283
  118.234856;     0.983549;     1.087396;     0.983549;     1.087396;     1.020794;     1.041848;     1.073427;     1.072279;     1.041848;     1.072279
  118.243187;     0.983544;     1.087392;     0.983544;     1.087392;     1.020789;     1.041843;     1.073422;     1.072274;     1.041843;     1.072274
  118.251518;     0.983539;     1.087388;     0.983539;     1.087388;     1.020784;     1.041838;     1.073418;     1.072269;     1.041838;     1.072269
  118.259850;     0.983533;     1.087383;     0.983533;     1.087383;     1.020779;     1.041833;     1.073413;     1.072264;     1.041833;     1.072264
  118.268181;     0.983528;     1.087379;     0.983528;     1.087379;     1.020774;     1.041828;     1.073408;     1.072260;     1.041828;     1.072260
  118.276512;     0.983522;     1.087374;     0.983522;     1.087374;     1.020769;     1.041823;     1.073403;     1.072255;     1.041823;     1.072255
  118.284843;     0.983517;     1.087370;     0.983517;     1.087370;     1.020764;     1.041818;     1.073398;     1.072250;     1.041818;     1.072250
  118.293175;     0.983512;     1.087365;     0.983512;     1.087365;     1.020759;     1.041813;     1.073393;     1.072245;     1.041813;     1.072245
  118.301506;     0.983506;     1.087361;     0.983506;     1.087361;     1.020753;     1.041808;     1.073389;     1.072240;     1.041808;     1.072240
  118.309837;     0.983501;     1.087356;     0.983501;     1.087356;     1.020748;     1.041802;     1.073383;     1.072235;     1.041802;     1.072235
  118.318169;     0.983495;     1.087351;     0.983495;     1.087351;     1.020743;     1.041797;     1.073379;     1.072230;     1.041797;     1.072230
  118.326500;     0.983490;     1.087346;     0.983490;     1.087346;     1.020738;     1.041792;     1.073374;     1.072225;     1.041792;     1.072225
  118.334831;     0.983485;     1.087341;     0.983485;     1.087341;     1.020732;     1.041787;     1.073369;     1.072220;     1.041787;     1.072220
  118.343163;     0.983479;     1.087337;     0.983479;     1.087337;     1.020727;     1.041781;     1.073364;     1.072215;     1.041781;     1.072215
  118.351494;     0.983474;     1.087332;     0.983474;     1.087332;     1.020722;     1.041776;     1.073359;     1.072210;     1.041776;     1.072210
  118.359825;     0.983468;     1.087327;     0.983468;     1.087327;     1.020716;     1.041771;     1.073354;     1.072205;     1.041771;     1.072205
  118.368156;     0.983463;     1.087322;     0.983463;     1.087322;     1.020711;     1.041766;     1.073349;     1.072200;     1.041766;     1.072200
  118.376488;     0.983457;     1.087318;     0.983457;     1.087318;     1.020706;     1.041761;     1.073344;     1.072195;     1.041761;     1.072195
  118.384819;     0.983452;     1.087313;     0.983452;     1.087313;     1.020700;     1.041755;     1.073338;     1.072190;     1.041755;     1.072190
  118.393150;     0.983446;     1.087308;     0.983446;     1.087308;     1.020695;     1.041750;     1.073333;     1.072185;     1.041750;     1.072185
